symbol,fiscaldate_end,reported_currency,operating_cashflow,payments_foroperating_activities,proceeds_fromoperating_activities,changein_operating_liabilities,changein_operating_assets,dpr_depletion_amort,capital_expenditures,changein_receivables,changein_inventory,profit_loss,cashflow_frominvestment,cashflow_fromfinancing,proceeds_fromrepayment_shortterm_debt,payments_forrepurchase_commonstock,payments_forrepurchase_equity,payments_forrepurchase_preferredstock,div_payout,div_payout_commonstock,div_payout_preferredstock,proceedsFromIssuanceOfCommonStock,proceeds_fromissuance_longterm_debtcapital_secnet,proceeds_fromissuance_preferredstock,proceeds_fromrepurchase_equity,proceeds_fromsale_treasurystock,changein_cash_cashequivalents,changein_exchangerate,netincome
GNLN,2019-03-31,USD,-7261668.0,0,0,0,0,684080.0,509110.0,0,6652170.0,-14619110,-972428.0,3641833.0,0,0,0,0,-20559.0,-20559.0,0,0,0,0,-3018750.0,0,-4564710,27553,-17664349.0
GNPX,2018-03-31,USD,-203712.0,0,0,519934,254104,947.0,1469.0,-8006,0.0,-686603,-10452.0,77398.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,-136766,0,-694001.0
GNRT,2015-06-30,USD,56526000.0,0,0,0,0,0.0,57400000.0,0,0.0,0,-226151000.0,193894000.0,0,0,0,0,0.0,0.0,0,0,0,0,197743000.0,0,0,0,19901000.0
GOED,2020-06-30,USD,3702686.0,0,0,0,0,91790.0,0.0,0,-655266.0,0,-7000.0,415766.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-4016828.0
GOMO,2013-12-31,USD,11544000.0,0,0,0,0,0.0,2058000.0,0,0.0,0,0.0,102417000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5202000.0
GOOS,2017-03-31,USD,29542552.39,0,0,0,0,4843386.16,11866596.56,0,-4475324.87,0,-20265154.36,-7435589.27,0,0,0,0,0.0,0.0,0,0,0,0,80661759.18,0,0,0,16254788.55
GOSS,2018-12-31,USD,-25023000.0,0,0,0,0,134000.0,322000.0,0,0.0,-38794000,-8681000.0,-2144000.0,0,0,0,0,0.0,0.0,0,0,0,0,303043000.0,0,0,0,-38794000.0
GRCYU,2020-06-30,USD,-336.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,8579.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-1203.0
GRIL,2019-12-31,USD,-1208112.0,700825,0,-182349,-17773,1391990.0,297174.0,-21349,-279.0,-23010130,-588147.0,291807.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,-1504452,0,-23010130.0
GRM,2009-12-31,USD,325469000.0,0,0,0,0,0.0,146011000.0,0,28600000.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
GRNVU,2019-12-31,USD,-56784.0,0,0,0,0,0.0,0.0,0,0.0,0,-57500000.0,58028068.0,0,0,0,0,0.0,0.0,0,0,0,0,2125100.0,0,0,0,-12879.0
GRO,2007-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,6461000.0
GRTX,2019-09-30,USD,-12901000.0,0,0,0,0,75000.0,60000.0,0,0.0,-13351000,12770000.0,-345000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-13351000.0
GSHD,2018-03-31,USD,2574990.0,0,0,0,0,336935.0,334080.0,0,0.0,3768000,-565045.0,-625700.0,0,0,0,0,550000.0,-550000.0,0,0,0,0,0.0,0,1384245,0,3767810.0
GSKY,2018-06-30,USD,74056000.0,0,0,0,0,1067000.0,1915000.0,0,0.0,40816000,-1915000.0,-112148000.0,0,0,0,0,-108381000.0,-108381000.0,0,0,0,0,129000.0,0,0,0,5550000.0
GSX,2019-06-30,CNY,738758000.0,0,0,0,0,0.0,0.0,0,0.0,0,-609230000.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,16374000.0
GTES,2017-12-31,USD,170000000.0,0,0,0,0,54000000.0,43300000.0,0,-10400000.0,130200000,-119900000.0,-17100000.0,0,0,0,0,0.0,0.0,0,0,0,0,600000.0,0,0,0,118800000.0
GTH,2020-06-30,CNY,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-2832363000.0
GXGXU,2019-06-30,USD,-194134.0,0,0,0,0,0.0,0.0,0,0.0,634660,-287500000.0,288844283.0,0,0,0,0,0.0,0.0,0,0,0,0,289500000.0,0,1150149,0,634660.0
HABT,2014-12-31,USD,23194000.0,0,0,0,0,8472000.0,24403000.0,0,-243000.0,0,-24403000.0,50556000.0,0,0,0,0,-30351000.0,-30351000.0,0,0,0,0,92400000.0,0,0,0,-32000.0
HAPP,2019-09-30,USD,4471677.0,0,0,0,0,345240.0,61830.0,0,-14451.0,0,-30916.0,1068660.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,8423300.0
HARP,2018-12-31,USD,-6444000.0,0,0,0,0,197000.0,157000.0,0,0.0,-9731000,-157000.0,68236000.0,0,0,0,0,0.0,0.0,0,0,0,0,89986000.0,0,0,0,-9729000.0
HAWK,2013-03-31,USD,-541805000.0,0,0,0,0,8905000.0,6092000.0,21120000,0.0,0,448753000.0,-2318000.0,0,0,0,0,-83000.0,-83000.0,0,0,0,0,-551000.0,0,-97638000,-2268000,346000.0
HBT,2019-09-30,USD,18350000.0,0,0,0,0,996000.0,774000.0,0,0.0,17437000,77320000.0,-82455000.0,0,0,0,0,-9366000.0,9366000.0,0,0,0,0,0.0,0,0,0,17437000.0
HCCOU,2019-12-31,USD,-271256.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,251420267.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,22272.0
HCDI,2020-09-30,USD,-6957600.0,0,0,0,0,199400.0,79300.0,0,0.0,0,105700.0,8871000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-437100.0
HDP,2014-12-31,USD,0.0,0,0,0,0,0.0,6276000.0,0,0.0,0,0.0,264442000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
HHHHU,2018-12-31,USD,-60840.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,113770.0,0,0,0,0,0.0,0.0,0,0,0,0,25100.0,0,0,0,-60840.0
HHR,2019-03-31,RUB,374765000.0,0,0,0,0,165104000.0,84556000.0,0,0.0,0,-290475000.0,-573941000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,209391000.0
HIFR,2014-12-31,USD,82500000.0,0,0,0,0,35080000.0,210791000.0,0,-816000.0,0,-210791000.0,136157000.0,0,0,0,0,-61595000.0,-61595000.0,0,0,0,0,493722000.0,0,0,0,2924000.0
HIRE,2007-06-30,USD,3721000.0,0,0,0,0,0.0,882000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,1900000.0
HKIB,2019-06-30,HKD,168246205.0,0,0,0,0,0.0,0.0,0,0.0,0,-954552557.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,219671645.0
HLNE,2017-03-31,USD,4052000.0,0,0,0,0,475000.0,556000.0,0,0.0,16626000,-2365000.0,-23788000.0,0,0,0,0,-80457000.0,-80457000.0,0,0,0,0,204425000.0,0,0,0,612000.0
HOOK,2019-03-31,USD,-12890000.0,0,0,0,0,297000.0,400000.0,0,0.0,-12890000,-400000.0,35157000.0,0,0,0,0,0.0,0.0,0,0,0,0,37274000.0,0,22701000,-773000,-9329000.0
HOTH,2019-03-31,USD,-763955.0,0,0,-54355,75914,302.0,10000.0,0,0.0,-829365,-10000.0,5857500.0,0,0,0,0,0.0,0.0,0,5857500,0,0,5857500.0,0,5083545,0,-829365.0
HPTX,2012-06-30,USD,0.0,0,0,0,0,0.0,13000.0,0,0.0,0,33000.0,16743000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
HUD,2017-12-31,USD,130800000.0,0,0,0,0,108500000.0,79600000.0,0,-26900000.0,0,-86100000.0,-95800000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-40400000.0
HUIZ,2019-12-31,CNY,-27307000.0,0,0,0,0,1061000.0,2421000.0,0,0.0,0,-2449000.0,18916000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-7545000.0
HUYA,2018-03-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,5000716.5
HYRE,2018-06-30,USD,-277395.0,0,0,0,0,1515440.0,474.0,0,0.0,-5042285,44526.0,11290269.0,0,0,0,0,0.0,0.0,0,0,0,0,892688.0,0,11057400,0,-5042285.0
IBEX,2020-06-30,USD,18066000.0,0,0,0,0,6012000.0,761000.0,0,0.0,0,-640000.0,-11045000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-3805000.0
ICEL,2013-06-30,USD,0.0,0,0,0,0,0.0,293000.0,0,0.0,0,0.0,9619000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
ICLK,2017-12-31,USD,-13881000.0,0,0,0,0,1363000.0,148000.0,0,0.0,0,-19931000.0,25546000.0,0,0,0,0,0.0,0.0,0,0,0,0,28465000.0,0,0,0,-24619000.0
IDYA,2019-06-30,USD,-10272000.0,0,0,0,0,298000.0,449000.0,0,0.0,-10656000,11411000.0,51674000.0,0,0,0,0,0.0,0.0,0,0,0,0,50848000.0,0,0,0,-10656000.0
IFRX,2017-09-30,USD,-3193000.0,0,0,0,0,31000.0,79000.0,0,0.0,0,-50000.0,1771000.0,0,0,0,0,0.0,0.0,0,0,0,0,116473000.0,0,0,0,-4057000.0
IGMS,2019-09-30,USD,-15380000.0,0,0,0,0,1360000.0,589000.0,0,0.0,-10172000,-58363000.0,224650000.0,0,0,0,0,0.0,0.0,0,0,0,0,269343000.0,0,0,0,-10172000.0
IIIV,2018-06-30,USD,5414000.0,0,0,0,0,3000000.0,304000.0,0,0.0,-655000,-850000.0,-2497000.0,0,0,0,0,0.0,0.0,0,0,0,0,89729000.0,0,0,0,-564000.0
IMAB,2019-12-31,CNY,-215989000.0,0,0,0,0,4372000.0,7624000.0,0,0.0,0,77334000.0,113296000.0,0,0,0,0,0.0,0.0,0,0,0,0,183536000.0,0,0,0,-348570000.0
IMDZ,2014-06-30,USD,-10899000.0,0,0,0,0,0.0,117000.0,0,2000.0,0,-117000.0,-1368000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-14349000.0
IMPR,2014-06-30,USD,0.0,0,0,0,0,0.0,1354000.0,0,0.0,0,0.0,78506000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
IMS,2014-03-31,USD,0.0,0,0,0,0,0.0,33000000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
INAQU,2020-09-30,USD,-300113.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-83615.0
INDO,2019-12-31,USD,-119594.0,0,0,0,0,0.0,0.0,0,0.0,0,-388357.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
INDUU,2017-06-30,USD,-1284851.0,0,0,0,0,0.0,0.0,0,0.0,0,-233920000.0,20000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-874.0
INMD,2019-06-30,USD,18501000.0,0,0,0,0,74000.0,86000.0,0,-524000.0,0,-8597000.0,15000.0,0,0,0,0,0.0,0.0,0,0,0,0,137000.0,0,0,0,15797000.0
INSP,2018-03-31,USD,7748000.0,0,0,0,0,90000.0,7000.0,-399000,-276000.0,-6501000,425000.0,8185000.0,0,0,0,0,0.0,0.0,0,0,0,0,185000.0,0,2192000,0,-6501000.0
INSUU,2019-03-31,USD,-158616.0,0,0,0,0,0.0,0.0,0,0.0,-3233,-150650000.0,151701947.0,0,0,0,0,0.0,0.0,0,148030000,0,0,148030000.0,0,893331,0,-3233.0
INVH,2016-12-31,USD,2417000.0,0,0,0,0,267681000.0,184000.0,0,0.0,-26649000,43748000.0,-122186000.0,0,0,0,0,-136000.0,-136000.0,0,0,0,0,139529000.0,0,-76021000,0,-26649000.0
INVN,2011-12-31,USD,33563000.0,0,0,0,0,0.0,1669000.0,0,0.0,0,0.0,69482000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,10576000.0
IQ,2018-03-31,USD,84068784.33,0,0,0,0,604524639.76,28337234.3,0,0.0,0,-1020920945.78,1102337871.19,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-63003423.29
ISS,2010-12-31,USD,1499000.0,0,0,0,0,0.0,11662000.0,0,0.0,0,0.0,139838000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
ITEK,2015-03-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,51514000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
ITRM,2018-06-30,USD,-12930000.0,0,0,0,0,33000.0,32000.0,0,0.0,0,-28987000.0,88659000.0,0,0,0,0,0.0,0.0,0,0,0,0,106328000.0,0,0,0,-15747000.0
JFIN,2019-03-31,CNY,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,254215000.0
JFKKU,2019-04-30,USD,-76110.0,0,0,0,0,0.0,0.0,0,0.0,0,-57500000.0,57737520.0,0,0,0,0,0.0,0.0,0,0,0,0,56250100.0,0,0,0,-74590.0
JG,2018-06-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-1774745.05
JMEI,2014-06-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,19178000.0
JMIA,2019-03-31,EUR,-39300000.0,0,0,0,0,1700000.0,700000.0,0,-1700000.0,0,-700000.0,71200000.0,0,0,0,0,0.0,0.0,0,0,0,0,75000000.0,0,0,0,-45700000.0
JPEP,2014-09-30,USD,23710000.0,0,0,0,0,0.0,34344000.0,0,3813000.0,0,0.0,7046000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
JT,2017-12-31,USD,-28099000.0,0,0,0,0,5769000.0,2893000.0,0,0.0,0,-18823000.0,247745000.0,0,0,0,0,0.0,0.0,0,0,0,0,1611903000.0,0,0,0,-202125000.0
KAACU,2017-03-31,GBP,-163580.0,0,0,0,0,0.0,0.0,0,0.0,0,-188660560.0,189332606.0,0,0,0,0,0.0,0.0,0,0,0,0,188660560.0,0,0,0,-366635.0
KALA,2017-06-30,USD,-8847000.0,0,0,0,0,0.0,37000.0,0,0.0,-10986000,-62000.0,-765000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
KANG,2014-03-31,USD,34303000.0,0,0,0,0,0.0,35838000.0,0,0.0,0,0.0,29342000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
KC,2020-03-31,CNY,93887000.0,0,0,0,0,0.0,0.0,0,0.0,0,-294953000.0,138900000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-331341000.0
KH,2010-06-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,4108000.0
KING,2014-03-31,USD,164176000.0,0,0,0,0,0.0,6301000.0,0,0.0,0,0.0,114082000.0,0,0,0,0,-217116000.0,-217116000.0,0,0,0,0,0.0,0,0,0,127199000.0
KITE,2014-06-30,USD,0.0,0,0,0,0,0.0,1002000.0,0,0.0,0,0.0,188600000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
KNSA,2018-06-30,USD,-17917000.0,0,0,0,0,12000.0,236000.0,0,0.0,0,-73912000.0,156397000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-20259000.0
KREF,2017-03-31,USD,7672000.0,0,0,0,0,-98000.0,0.0,-1249000,0.0,10633000,-234719000.0,284825000.0,0,0,0,0,-8455000.0,8455000.0,0,0,0,0,146571000.0,0,57778000,0,10377000.0
KRKR,2019-09-30,CNY,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-11153000.0
KRTX,2019-06-30,USD,-9573000.0,0,0,0,0,12000.0,53000.0,0,0.0,-15140000,-64521000.0,314000.0,0,0,0,0,0.0,0.0,0,0,0,0,74887000.0,0,0,0,-15140000.0
KRUS,2019-08-31,USD,2555000.0,0,0,0,0,628000.0,3038000.0,0,71000.0,916000,-3547000.0,37771000.0,0,0,0,0,0.0,0.0,0,0,0,0,43422000.0,0,0,0,916000.0
KRYS,2017-09-30,USD,-1763000.0,0,0,0,0,0.0,51000.0,0,0.0,0,-51000.0,52461000.0,0,0,0,0,0.0,0.0,0,0,0,0,43162000.0,0,0,0,-5273000.0
KTWO,2014-03-31,USD,-9183000.0,0,0,0,0,9772000.0,658000.0,-508000,-6075000.0,0,-2734000.0,15631000.0,0,0,0,0,0.0,0.0,0,0,0,0,1939000.0,0,3727000,13000,-14747000.0
KYAK,2012-06-30,USD,20876000.0,0,0,0,0,0.0,1162000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,7288000.0
KYTH,2012-09-30,USD,0.0,0,0,0,0,0.0,147000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
KZR,2018-06-30,USD,-6949000.0,0,0,0,0,194000.0,720000.0,0,0.0,-7089000,-17122000.0,78970000.0,0,0,0,0,0.0,0.0,0,0,0,0,78782000.0,0,0,0,-6775000.0
LAIX,2018-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-20736799.2
LAUR,2016-12-31,USD,184570000.0,0,0,0,0,264879000.0,240258000.0,-239385000,-17594000.0,38464000,269234000.0,-445722000.0,0,0,0,0,-1505000.0,-1505000.0,0,0,0,0,253000.0,0,-16506000,-8972000,41308000.0
LBRT,2017-12-31,USD,80002000.0,0,0,0,0,25642000.0,311794000.0,0,13684000.0,57681000,-58746000.0,-26080000.0,0,0,0,0,0.0,0.0,0,0,0,0,39794000.0,0,-4824000,0,57681000.0
LDIS,2004-06-30,USD,1613000.0,0,0,0,0,0.0,188000.0,0,0.0,0,1312000.0,76776000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,6212000.0
LDRH,2013-09-30,USD,0.0,0,0,0,0,0.0,2613000.0,0,29000.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
LEGH,2018-12-31,USD,2977000.0,0,0,0,0,228000.0,1361000.0,0,-805000.0,2778000,845000.0,-1672000.0,0,0,0,0,0.0,0.0,0,0,0,0,48000000.0,0,0,0,2778000.0
LEGN,2020-06-30,USD,-56885000.0,0,0,0,0,0.0,0.0,0,0.0,0,-9212000.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-134876000.0
LEVI,2019-02-24,USD,146451000.0,2778000,0,-30128000,-13139000,28559000.0,36149000.0,-69672000,48120000.0,146451000,-80211000.0,-55000000.0,886000,3088000,3088000,0,55000000.0,-55000000.0,0,0,0,0,-3088000.0,0,91451000,0,146577000.0
LFACU,2018-06-30,USD,-196951.0,0,0,0,0,0.0,0.0,0,0.0,-235011,-158355000.0,159454891.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,902940,0,-235011.0
LINX,2019-06-30,BRL,35836000.0,0,0,0,0,31590000.0,47271000.0,0,0.0,0,6221000.0,741705000.0,0,0,0,0,-25000000.0,-25000000.0,0,0,0,0,0.0,0,0,0,12468000.0
LIVKU,2019-12-31,USD,-84321.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,81113063.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-67402.0
LIZI,2019-12-31,CNY,-38191000.0,0,0,0,0,4021000.0,3865000.0,0,0.0,0,-3865000.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-28950000.0
LI,2020-06-30,CNY,451711000.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-75162000.0
LMNS,2014-03-31,USD,4003000.0,0,0,0,0,0.0,919000.0,0,0.0,0,0.0,68887000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
LMPX,2019-12-31,USD,-4107292.0,0,0,0,0,275536.0,26109.0,0,2137258.0,-537558,-52312.0,8593987.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,4434383,0,-572195.0
LN,2016-06-30,USD,115429000.0,0,0,0,0,1266000000.0,27077000.0,0,3692000.0,0,1167000000.0,85111000000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,25991000.0
LOCK,2012-09-30,USD,40721000.0,0,0,0,0,0.0,3506000.0,0,0.0,0,0.0,166279000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,7868000.0
LOGC,2018-09-30,USD,-4311000.0,0,0,0,0,10000.0,347000.0,0,0.0,-4669000,-312000.0,-764000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,3000,-4669000.0
LOMA,2017-09-30,USD,90285000.0,0,0,0,0,156716508.0,53576000.0,0,221340113.0,0,-278671978.0,-758495661.0,0,0,0,0,-25248000.0,-25248000.0,0,0,0,0,1866725717.0,0,0,0,14430000.0
LOVE,2018-08-05,USD,-7706740.0,0,0,0,0,718502.0,3259666.0,0,-6386197.0,-6969600,-3423745.0,57400650.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,46270165,0,-6969600.0
LPDX,2012-12-31,USD,7597000.0,0,0,0,0,0.0,8015000.0,0,0.0,0,0.0,12815000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,193000.0
LQDA,2018-06-30,USD,-7221454.0,0,0,0,0,401080.0,372912.0,0,0.0,0,-372912.0,-767361.0,0,0,0,0,0.0,0.0,0,0,0,0,25322060.0,0,0,0,-6268924.0
LRE,2011-09-30,USD,70176000.0,0,0,0,0,0.0,42645000.0,0,0.0,0,0.0,0.0,0,0,0,0,-42579000.0,-42579000.0,0,0,0,0,0.0,0,0,0,25582000.0
LTRN,2020-06-30,USD,-490870.0,0,0,0,0,666.0,0.0,0,0.0,-833422,-7821.0,23662787.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-833422.0
LX,2017-12-31,USD,255495000.0,0,0,0,0,18859000.0,5817000.0,0,659000.0,0,-5423884000.0,678052000.0,0,0,0,0,0.0,0.0,0,0,0,0,651250000.0,0,0,0,15912000.0
LYFT,2019-03-31,USD,-84827000.0,0,0,0,0,23135000.0,25126000.0,0,0.0,-1138473000,670324000.0,-788167000.0,0,0,0,0,0.0,0.0,0,0,0,0,1601000.0,0,0,0,-1138473000.0
LYRA,2020-03-31,USD,-4017000.0,0,0,0,0,8000.0,8000.0,0,0.0,-4232000,-8000.0,29464000.0,0,0,0,0,0.0,0.0,0,0,0,0,30392000.0,0,0,0,-4232000.0
MBIN,2017-09-30,USD,215242000.0,0,0,0,0,0.0,536000.0,0,0.0,10467000,-193032000.0,128046000.0,0,0,0,0,1908000.0,-5684000.0,0,0,0,0,0.0,0,150256000,0,10467000.0
MB,2015-06-30,USD,-9426000.0,0,0,0,0,0.0,6531000.0,0,0.0,0,-8743000.0,90413000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-8849000.0
MCACU,2020-06-30,USD,-93236.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,59056314.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-19600.0
MCOX,2010-09-30,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,797000.0
MCRN,2015-06-30,USD,-9700000.0,0,0,0,0,0.0,26800000.0,0,21800000.0,0,-26000000.0,35000000.0,0,0,0,0,-144600000.0,-144600000.0,0,0,0,0,285700000.0,0,0,0,-43100000.0
MCUR,2014-06-30,USD,0.0,0,0,0,0,0.0,106000.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
MDRR,2018-12-31,USD,-259600.0,0,0,0,0,555804.0,368024.0,0,0.0,0,-418261.0,1358314.0,0,0,0,0,-391176.0,-391176.0,0,0,0,0,9289100.0,0,0,0,-1418849.0
MEC,2019-03-31,USD,4828000.0,0,0,0,0,7650000.0,8151000.0,0,470000.0,2459000,-8142000.0,6580000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,-3061000,0,2459000.0
MEG,2020-06-30,USD,7394000.0,0,0,0,0,17344000.0,3315000.0,0,0.0,13224000,-172309000.0,213412000.0,0,0,0,0,0.0,0.0,0,0,0,0,173685000.0,0,0,0,13224000.0
MEP,2013-09-30,USD,425900000.0,0,0,0,0,0.0,206600000.0,0,0.0,0,0.0,0.0,0,0,0,0,-206300000.0,-206300000.0,0,0,0,0,0.0,0,0,0,0.0
MERU,2010-03-31,USD,0.0,0,0,0,0,0.0,97000.0,0,86000.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
MFRM,2011-12-31,USD,81675000.0,0,0,0,0,0.0,34356000.0,0,0.0,0,0.0,4140000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,17372000.0
MGP,2016-04-24,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,-84383000,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
MGTA,2018-06-30,USD,-9109000.0,0,0,0,0,160000.0,685000.0,0,0.0,-13660000,-2453000.0,143529000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-13660000.0
MGTX,2018-06-30,USD,-19029382.0,0,0,0,0,556243.0,107564.0,0,0.0,-26680994,-107564.0,89068042.0,0,0,0,0,0.0,0.0,0,0,0,0,69750000.0,0,0,0,-29980832.0
MIME,2015-12-31,USD,19244000.0,0,0,0,0,0.0,10775000.0,0,0.0,0,0.0,65026000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0
MIRM,2019-06-30,USD,-8017000.0,0,0,0,0,88000.0,0.0,0,0.0,-13557000,-58401000.0,58760000.0,0,0,0,0,0.0,0.0,0,0,0,0,59977000.0,0,0,0,-13557000.0
MIST,2019-03-31,USD,-14733000.0,0,0,0,0,3000.0,18000.0,0,0.0,0,-34989000.0,25000.0,0,0,0,0,0.0,0.0,0,0,0,0,25000.0,0,0,0,-10452000.0
MITO,2019-03-31,USD,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-43178000.0
MKD,2019-12-31,CNY,-62409000.0,0,0,0,0,658000.0,154000.0,0,-411000.0,0,-154000.0,44930000.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,-60326000.0
